,msisdn,region,prov,stime,ci,slongitude,slatitude,end_time,end_ci,end_longitude,end_latitude,duration,lac,lbs_region,stat_date
1254,29D55FCD410A5CE6B6F8D144603EFEC8,1000250,32,2023-07-12 20:18:13,178145367,118.92119,32.10539,2023-07-12 20:18:15,84617522,118.92153,32.10544,2,20645,1000250,20230712
1255,DF18232BFB35D15B93207CAD1FA5D704,1000250,32,2023-07-13 07:11:54,230517301,118.93155,32.05661,2023-07-13 07:11:56,9839804,118.94106,32.05915,2,21013,1000250,20230713
1256,838E6791FC546651665EFA784094108B,1000250,32,2023-07-13 18:11:54,9953975,118.73571,32.05991,2023-07-13 18:11:56,9714615,118.75142,32.06287,2,25311,1000250,20230713
1257,A1513D0AA06DE626F3528176C3BEBCD2,1000250,32,2023-07-14 20:46:25,9870785,118.83571,32.026302,2023-07-14 20:46:27,178202552,118.83761,32.0268,2,20504,1000250,20230714
1258,B55139CAB9DCC8C836A07A03A2242C34,2100561,34,2023-07-15 19:40:31,161049535,118.7484811,31.9605611,2023-07-15 19:40:33,42952855577,118.75124,31.96025,2,20955,1000250,20230715
1259,81CE2F88105337262E426A30CB0C37BF,2100200,44,2023-07-15 20:30:42,230607395,118.768715,32.105885,2023-07-15 20:30:44,180092517,118.76333,32.10666,2,20961,1000250,20230715
1260,91D3DBB3E5843CA802C4566716DCBB90,1000250,32,2023-07-16 00:31:29,230968641,118.79549,32.03959,2023-07-16 00:31:31,83896861,118.79133,32.038647,2,20635,1000250,20230716
1261,4A43D352784283C7662DEE4A91F3898D,1000250,32,2023-07-16 08:34:07,230936607,0.0,0.0,2023-07-16 08:34:09,84012337,118.7500311,32.0176411,2,20775,1000250,20230716
1262,D11F0EAB8A5707071C8E8FAAE4EBFB99,2100472,15,2023-07-16 10:53:02,9449920,118.81312,32.08565,2023-07-16 10:53:04,113953759,0.0,0.0,2,20506,1000250,20230716
1263,916D3BC879B24D2B34C56DC1C5C6E3A6,1000250,32,2023-07-16 12:07:41,9501134,118.971985,32.127876,2023-07-16 12:07:43,84178206,118.96653,32.127045,2,20957,1000250,20230716
1264,DD079BAC5EBB791F94464BFA856C5B29,2100731,43,2023-07-11 17:00:58,230932510,118.78998,32.088467,2023-07-11 17:01:19,9817005,118.78947,32.0876,21,20989,1000250,20230711
1265,2310BA4E09F5E2105F472CDB929D053A,1000250,32,2023-07-11 20:18:14,42963345437,118.80404,31.97207,2023-07-11 20:18:35,43094294552,118.80686,31.972115,21,1048599,1000250,20230711
1266,27540CAC7A18D4EDA1211E1A0BC8BB66,1000250,32,2023-07-11 19:19:12,4584,118.97285,32.14242,2023-07-11 19:22:43,39682,118.97076,32.12891,211,20994,1000250,20230711
1267,0BA06822E15ECB36F4B8308FE8653B05,1000512,32,2023-07-16 14:15:06,230707481,118.80497,31.985659,2023-07-16 14:18:44,84040780,118.7874811,31.9828911,218,20504,1000250,20230716
1268,73408575B9EDCD63FD23B769FC19A771,2100563,34,2023-07-13 18:55:49,230998822,118.733744,31.995114,2023-07-13 18:56:11,230998821,118.733741,31.995114,22,20769,1000250,20230713
1269,02D8EB1E0DA84E2D889877E4DF0D9166,1000250,32,2023-07-16 15:46:17,42949672986,118.76915,31.97738,2023-07-16 15:46:39,230876735,118.7654111,31.9775511,22,1048639,1000250,20230716
1270,5AF34127173CD0CFD3707FD92641A9A2,1000250,32,2023-07-11 13:28:25,84188731,118.833534,32.08854,2023-07-11 13:32:17,180291931,118.82997,32.090088,232,53518,1000250,20230711
1271,C5B03960FF24C231282112C47A3BC4F1,1000250,32,2023-07-11 10:06:59,220555042,118.89001,32.261101,2023-07-11 10:10:57,220554801,118.88244,32.27952,238,21005,1000250,20230711
1272,530E3A14B15E74DFC8369FEFA5F2C54F,1000250,32,2023-07-10 10:08:24,220564782,118.773063,32.063327,2023-07-10 10:08:48,9701563,118.7741,32.063313,24,20768,1000250,20230710
1273,9324DA2AD9C40DDE5A7BD7AA5210599F,1000250,32,2023-07-12 17:35:27,220298776,118.46303,31.867424,2023-07-12 17:35:51,220759068,118.46303,31.867424,24,21015,1000250,20230712
1274,3BBC8A22CE0715CB3A4DA6345E589FE8,2100553,34,2023-07-14 08:31:54,84800025,0.0,0.0,2023-07-14 08:32:19,230982438,118.723854,31.97796,25,20955,1000250,20230714
1275,9D4BB3048892BAF1E027D95CF462B2DA,1000250,32,2023-07-14 15:04:31,231136086,118.79123,32.036087,2023-07-14 15:04:56,83920417,118.787025,32.04161,25,20635,1000250,20230714
1276,5CC5C376032E637945F98EB7303C5CAB,1000511,32,2023-07-13 23:16:14,84178217,118.964388,32.128635,2023-07-13 23:59:59,84178199,118.965614,32.129116,2625,20957,1000250,20230713
1277,48355A25D50F36D3FFB54EBBFE81F39E,1000516,32,2023-07-16 07:05:59,230915609,118.76044,32.02198,2023-07-16 07:50:16,230915610,118.760437,32.021981,2657,20775,1000250,20230716
1278,F7C63916FD90C3C69686B41F8006D36E,1000250,32,2023-07-13 14:16:39,219084346,118.637741,32.077651,2023-07-13 15:01:21,9827789,118.97011,32.13365,2682,20636,1000250,20230713
1279,087381086E776F455FFBDEF239E107F9,2100100,11,2023-07-11 21:02:18,113893209,118.7325511,31.9843511,2023-07-11 21:02:45,230636328,118.740611,31.9885411,27,20955,1000250,20230711
1280,8E25070ED1AF9D9ADCE2826141F6A9A7,1000250,32,2023-07-13 21:23:21,84370200,118.80675,31.984968,2023-07-13 22:08:25,160999866,118.80534,31.983868,2704,20504,1000250,20230713
1281,FBC0C5730BE1B1C48E54E88BC29E4642,1000250,32,2023-07-15 00:58:46,219131709,118.876625,31.930063,2023-07-15 01:46:05,180092252,118.90957,32.03831,2839,21003,1000250,20230715
1282,F48191F51BDB066F42D3E66C3C62A21E,2100592,35,2023-07-11 08:40:10,42955051036,118.69185,31.976862,2023-07-11 08:40:39,42956197911,118.69108,31.97811,29,1048622,1000250,20230711
1283,FE338F6E55ACE43E8C1CF5619720FC6A,1000250,32,2023-07-16 12:22:07,9903313,118.771385,32.01753,2023-07-16 12:27:02,83942465,118.77147,32.01761,295,20492,1000250,20230716
1284,FADFDB5748C89316836CB0E7CD40B729,1000250,32,2023-07-10 14:17:26,114185689,118.768596,32.063739,2023-07-10 14:17:29,180301916,118.77099,32.060596,3,20768,1000250,20230710
1285,F9BCA5B20FB9BD07197C79771BB01611,1000250,32,2023-07-11 14:32:44,42954457115,118.73255,31.984362,2023-07-11 14:32:47,43172417560,118.73421,31.995213,3,1048628,1000250,20230711
1286,6F4A6DFAA2DAB501EC149E9037BFB6F2,1000250,32,2023-07-13 02:25:36,220828955,118.735771,32.152971,2023-07-13 02:25:39,84386072,118.72914,32.15256,3,20997,1000250,20230713
1287,B05F4D509DDFB3CAFED4C66418D0E55D,1000250,32,2023-07-14 17:37:05,230343707,118.716996,32.107558,2023-07-14 17:37:08,161136060,118.715534,32.110729,3,20962,1000250,20230714
1288,C381CFD65047445B684495C9B3C52205,1000250,32,2023-07-14 17:47:10,9419964,118.7302311,31.9906811,2023-07-14 17:47:13,84007488,118.7340711,31.995611,3,20955,1000250,20230714
1289,28685A1C439A268501572FF190ADC77B,1000523,32,2023-07-16 12:08:25,9884098,118.969042,32.126996,2023-07-16 12:08:28,84442417,118.972505,32.122687,3,20957,1000250,20230716
1290,8471127D70FEC3BA3E1DCF0C1AD47221,1000515,32,2023-07-13 14:53:21,219049015,119.07441,32.20911,2023-07-13 14:58:28,219050296,119.055176,32.188133,307,20994,1000250,20230713
1291,9C1A187BBAFCD1684529043570F4C53E,2100530,37,2023-07-10 17:45:36,9352914,119.18925,32.196754,2023-07-10 17:46:07,230674213,119.2179,32.195496,31,20994,1000250,20230710
1292,D69C4917CD50B3305917919E4EF7376D,2100100,11,2023-07-15 11:42:50,84017471,118.7753,32.007225,2023-07-15 11:43:23,231019841,118.77482,32.006435,33,20492,1000250,20230715
1293,2D31036856C5A756AA73EAC787546E6F,1000250,32,2023-07-12 21:44:20,220691992,119.129715,32.246468,2023-07-12 21:44:55,4781911,119.019625,32.130994,35,20957,1000250,20230712
1294,AA4C81F9FF4133737A48C9D5DA5380EC,2100371,41,2023-07-16 00:00:00,9942446,118.93268,32.118538,2023-07-16 09:47:47,9942449,118.933811,32.118673,35267,20645,1000250,20230716
1295,C732D09520548DA9F1DF8BBA04B6E747,2100317,13,2023-07-15 13:18:28,84710952,0.0,0.0,2023-07-15 13:19:04,9403861,119.00397,32.150093,36,20994,1000250,20230715
1296,CC222CDA60E594EEDFC3CD77FEA5584B,1000527,32,2023-07-16 12:10:29,219024152,118.90504,31.83181,2023-07-16 12:11:05,219024443,118.91339,31.82567,36,20765,1000250,20230716
1297,5C319C3293F3E1B3D1159CBD1C438F50,2100431,22,2023-07-10 07:18:17,113972956,118.86388,32.12376,2023-07-10 07:18:21,180202076,118.86482,32.12051,4,20494,1000250,20230710
1298,E098108183CA33EFC83BEC1FEAE72D5A,1000250,32,2023-07-10 15:11:04,230709569,118.92804,32.156723,2023-07-10 15:11:08,84155707,118.92471,32.15674,4,20994,1000250,20230710
1299,2F9E3DB28EB62E8746594AE32058A03E,1000250,32,2023-07-11 14:12:46,9718969,118.8391,31.977081,2023-07-11 14:12:50,230869558,118.772125,31.977045,4,20969,1000250,20230711
1300,C6B701E98617AFD97EE5DE26579A8259,1000250,32,2023-07-12 09:04:04,219036951,118.73964,31.964329,2023-07-12 09:04:08,114220762,118.729645,31.97433,4,20955,1000250,20230712
1301,FAB8AD0E49B59BFEA0B519B8AA26A76A,1000250,32,2023-07-12 19:11:26,84053569,118.951874,32.104584,2023-07-12 19:11:30,230625343,118.948603,32.098929,4,20957,1000250,20230712
1302,33CF1B862775EA1DF93C22759DF0F052,1000250,32,2023-07-13 21:11:42,230825280,118.74739,32.09432,2023-07-13 21:11:46,114185434,118.73966,32.08303,4,20960,1000250,20230713
1303,E9C7BA9654C68B6B22B5A69BA910C361,2100550,34,2023-07-16 09:53:32,9872051,118.88145,32.049763,2023-07-16 09:53:36,113822945,118.88145,32.049763,4,20963,1000250,20230716
1304,24E2243F8D6BFED44DD654A55F8876EB,1000250,32,2023-07-12 16:52:48,230891321,118.94112,32.142445,2023-07-12 16:59:38,84385869,118.959901,32.131481,410,20994,1000250,20230712
1305,FF80235D67F1AAE39BCFF3F33D80A817,1000250,32,2023-07-11 16:27:06,9709742,0.0,0.0,2023-07-11 16:34:16,84162593,118.797066,31.919605,430,20990,1000250,20230711
1306,1E96F577EBDC8A50450E9EFEE7685981,2100755,44,2023-07-14 18:26:34,42958635036,118.67996,31.96458,2023-07-14 19:40:39,42958635035,118.67996,31.96458,4445,1048654,1000250,20230714
1307,EF09F9747D5A4F8DEE3A5BFDF85E1695,2100396,41,2023-07-16 12:35:18,9420504,118.916905,32.103851,2023-07-16 12:36:04,220361751,119.02319,32.088837,46,20956,1000250,20230716
1308,CA5E47585B8424473A920AF02E9A5F34,1000250,32,2023-07-14 20:35:46,84014620,0.0,0.0,2023-07-14 20:36:33,161320136,118.87894,31.740305,47,21011,1000250,20230714
1309,E30343365B0A53DF614520EA2B208574,1000250,32,2023-07-12 18:15:19,9866670,118.74551,32.09692,2023-07-12 18:16:09,230257954,118.734474,32.071213,50,20639,1000250,20230712
1310,0BCE66DD8F232F37C7ED0A01050372D6,1000250,32,2023-07-10 15:12:10,87387435,118.81324,31.94982,2023-07-10 15:20:37,14742,118.81324,31.94982,507,20964,1000250,20230710
1311,CF9B6EF67B4D1D6D610F298913297573,1000250,32,2023-07-14 18:28:34,84605981,118.84878,31.76151,2023-07-14 18:29:25,9775292,118.84922,31.760571,51,20987,1000250,20230714
1312,75BF0ED1F74B09ADE8C7AFEEC92FD4BE,1000250,32,2023-07-16 16:43:19,113935579,118.758354,32.03389,2023-07-16 18:15:54,42961440793,118.74648,32.03172,5555,20965,1000250,20230716
1313,A1C321B3D782BE52C8251CD04952B68F,1000250,32,2023-07-13 08:06:37,180227158,118.80106,32.044785,2023-07-13 08:07:34,230849600,118.79057,32.047436,57,20777,1000250,20230713
1314,E833B0EA8BC3096A63860203B67CB17B,1000250,32,2023-07-16 19:07:32,42953760793,118.91059,32.09632,2023-07-16 19:08:30,113818329,118.90775,32.093874,58,1048629,1000250,20230716
1315,89289C9CD5D0BB4BE153E2572031594F,1000250,32,2023-07-14 02:58:07,113880662,118.775475,32.069515,2023-07-14 02:58:13,84309021,118.775475,32.069515,6,20497,1000250,20230714
1316,782118A67EE1620749CF73045F555E01,2100316,13,2023-07-11 20:41:19,220850722,118.73546,32.12567,2023-07-11 20:42:19,9626802,118.75172,32.10942,60,20962,1000250,20230711
1317,94FAFE96218FDA865F1DAE43A7BA20EB,2100791,36,2023-07-15 18:41:25,230747940,118.778041,32.074571,2023-07-15 18:42:26,230747956,118.778041,32.074571,61,20497,1000250,20230715
1318,373D4DA933F704D4AF70A881E05EB6A9,1000250,32,2023-07-13 08:20:43,84369434,118.83618,32.34608,2023-07-13 10:20:44,9183169,118.83618,32.34608,7201,20998,1000250,20230713
1319,1D5E57BA7D34E89B98AF01DD90E0071E,1000511,32,2023-07-16 09:33:04,12104,118.527954,31.748764,2023-07-16 09:45:50,37885,118.610245,31.845764,766,21016,1000250,20230716
1320,3C4D5FBCC596D26B22D4889420A1DA98,1000250,32,2023-07-10 10:35:12,220777502,118.882645,32.1996,2023-07-10 10:35:20,9509561,118.8914001,32.19836,8,21005,1000250,20230710
1321,75B1EBB8D8F1929058979E71CEC2635D,1000250,32,2023-07-10 06:31:17,47274,118.96695,32.24828,2023-07-10 06:45:15,53256,118.904,32.2251,838,21005,1000250,20230710
1322,B8234C872BDC049950BC5687FAFA6AD3,2100210,31,2023-07-12 19:58:03,84825915,119.00313,32.146614,2023-07-12 19:59:27,231022376,119.00407,32.150093,84,20994,1000250,20230712
1323,6FAACE23B29ECAAC65C374F950CE4AB3,2100552,34,2023-07-16 00:02:45,114089177,118.941666,32.1379,2023-07-16 00:04:11,114089176,118.941666,32.1379,86,25310,1000250,20230716
1324,090ECEC808A95EA2ADEEEC9E22886190,1000250,32,2023-07-14 08:41:51,178175673,0.0,0.0,2023-07-14 08:43:18,84869446,118.715871,31.998531,87,25314,1000250,20230714
1325,E1E41FBDEDE719825FF78C160F1CA9C5,2100556,34,2023-07-13 13:24:17,180236891,118.776825,32.022186,2023-07-13 13:24:26,84474213,118.77803,32.02109,9,20778,1000250,20230713
1326,339F344AC00392AC184AD7B012B9009A,1000250,32,2023-07-10 19:44:52,43218501659,0.0,0.0,2023-07-10 19:44:52,43174678563,0.0,0.0,0,1048591,1000250,20230710
1327,75D6251B4FFAB7DAE82481406DD70499,2100100,11,2023-07-11 02:57:45,113524711,118.7202001,32.15251,2023-07-11 02:57:45,9830836,118.72163,32.152397,0,20997,1000250,20230711
1328,87CF376FBDDBC26C1640D7E0B018AB7D,1000250,32,2023-07-11 11:27:04,220745500,119.02698,32.25783,2023-07-11 11:27:04,230301467,119.02052,32.244583,0,21005,1000250,20230711
1329,2A0E24B078FD460B17FE2019D96303EF,1000250,32,2023-07-11 12:39:42,42954158108,118.73086,31.9843,2023-07-11 12:39:42,42951122968,118.73027,31.98718,0,1048628,1000250,20230711
1330,452E5554B8750D8A08B7B605390F1D50,1000250,32,2023-07-12 07:24:07,161356717,118.740981,31.969111,2023-07-12 07:24:07,161333679,118.7401111,31.9676711,0,20955,1000250,20230712
1331,00075F8D240B0C7E66ADEB025574F632,1000250,32,2023-07-12 09:21:57,42952708121,118.74455,32.02111,2023-07-12 09:21:57,42961223704,118.74669,32.02037,0,1048638,1000250,20230712
1332,561079A9CB95D7F024C2198AFB0C34D8,1000250,32,2023-07-12 12:50:39,42954158108,118.73086,31.9843,2023-07-12 12:50:39,43218255897,0.0,0.0,0,1048628,1000250,20230712
1333,D6C3E1B58825933DDD7264FA860B3E4A,2100290,61,2023-07-13 11:04:08,178139991,118.757225,31.973213,2023-07-13 11:04:08,84543016,118.757225,31.973213,0,20955,1000250,20230713
1334,D63E294A4CB3140794E71685FA6AD4F8,1000516,32,2023-07-15 09:06:27,113839198,118.848876,31.946612,2023-07-15 09:06:27,83901248,118.852211,31.944921,0,20993,1000250,20230715
1335,7BC8F1C21DF31299000E6DFE2C3DDAA3,2100553,34,2023-07-15 09:17:30,230523966,118.69821,31.946861,2023-07-15 09:17:30,9798583,118.69497,31.94223,0,21000,1000250,20230715
1336,E327D3D3B871C4C2532A531CEE347365,1000513,32,2023-07-16 21:58:37,84382751,118.955112,32.155185,2023-07-16 21:58:37,84824921,118.952945,32.153575,0,20994,1000250,20230716
1337,602697821E8F88F1BA95028DD353B55D,1000250,32,2023-07-10 08:10:10,178178488,118.884661,32.123041,2023-07-10 08:10:11,9772227,118.883028,32.121863,1,20494,1000250,20230710
1338,A2F98B9854E511C94CA8E36914C18D9D,1000250,32,2023-07-10 08:19:50,42953179163,118.74819,32.074276,2023-07-10 08:19:51,42951909400,118.74828,32.072903,1,1048606,1000250,20230710
1339,C7D7DC25E472753494D7C32D8425B051,1000250,32,2023-07-10 10:59:10,230525988,119.04275,32.16948,2023-07-10 10:59:11,220772635,118.93864,32.18844,1,20763,1000250,20230710
1340,CC0DF70C70A1CC34C019468D3DA6FBF7,2100530,37,2023-07-10 13:12:09,230941215,118.85507,32.116936,2023-07-10 13:12:10,9686468,118.85165,32.149567,1,20494,1000250,20230710
1341,2C2ED9A5B913C586F3CEBE00F9F45D0D,2100270,42,2023-07-10 18:21:10,113716188,118.784505,32.046734,2023-07-10 18:21:11,4294967317,0.0,0.0,1,20635,1000250,20230710
1342,BE0E80AED78BB53D2765B44B8A4146AF,1000250,32,2023-07-11 11:33:36,43100565527,118.92266,32.24984,2023-07-11 11:33:37,220562713,118.92266,32.24984,1,1048659,1000250,20230711
1343,A72876BEB9CCF3B6CA03A97F5EDB65E6,2100371,41,2023-07-11 12:34:19,84504641,118.770834,32.060556,2023-07-11 12:34:20,9356701,0.0,0.0,1,20767,1000250,20230711
1344,26C5DD75A307E4D4FD313A85C7B76FFF,1000250,32,2023-07-11 16:42:49,84022847,118.745544,31.996841,2023-07-11 16:42:50,230636311,118.740611,31.9885411,1,20764,1000250,20230711
1345,5B6847E9D3C593DE6018C669E2ACA4F3,1000250,32,2023-07-12 08:27:06,42954457115,118.73255,31.984362,2023-07-12 08:27:07,42960453660,118.73441,31.98011,1,1048628,1000250,20230712
1346,C95A4C85D6EDDF4710EEA8F217198723,1000250,32,2023-07-12 09:53:44,42954457115,118.73255,31.984362,2023-07-12 09:53:45,42954158108,118.73086,31.9843,1,1048628,1000250,20230712
1347,6F9DCA675FA9E97EFD678F4F83AB355A,2100100,11,2023-07-12 12:26:26,231049775,0.0,0.0,2023-07-12 12:26:27,84528210,118.744891,31.980141,1,20955,1000250,20230712
1348,8BC0BB48EC9CE6BD5C1F301138003DB1,2100210,31,2023-07-12 13:35:24,230963280,118.84873,32.05803,2023-07-12 13:35:25,84688450,118.849304,32.05859,1,20495,1000250,20230712
1349,1BB6172BB22367ABC2FE01EC1490B1D0,1000250,32,2023-07-12 14:47:54,180287836,118.742975,32.036276,2023-07-12 14:47:55,161208250,118.741264,32.04036,1,20965,1000250,20230712
1350,2D9FB02D3594DF3916CBAF4A2D53DD9C,1000515,32,2023-07-12 21:36:51,220424531,118.772625,31.775712,2023-07-12 21:36:52,231067456,118.770201,31.78243,1,20648,1000250,20230712
1351,6FA01B1D751EA66A0B909B43AEC471FC,1000250,32,2023-07-13 05:33:35,84038703,118.97377,31.72977,2023-07-13 05:33:36,84367167,118.98441,31.72124,1,21011,1000250,20230713
1352,663A0D0D0E802DB126993A5D2CF9A724,1000250,32,2023-07-13 09:32:33,230520897,118.98571,32.159344,2023-07-13 09:32:34,160990391,118.984856,32.10107,1,20763,1000250,20230713
1353,EDD574D6DB12714A2FEF75B2DE8C60DF,1000250,32,2023-07-13 11:58:36,84872016,118.799651,32.042061,2023-07-13 11:58:37,178173115,118.801,32.044712,1,25311,1000250,20230713
1354,1A33AFE798A85DE320B6CF1BDD770434,1000250,32,2023-07-13 14:58:27,84071244,118.83926,32.01487,2023-07-13 14:58:28,220463902,118.83604,31.988693,1,20504,1000250,20230713
1355,88AAD7C5A0C4A26B8B2A1EB0D4D44593,1000512,32,2023-07-13 18:24:57,42952966167,118.716644,31.97895,2023-07-13 18:24:58,43174465562,0.0,0.0,1,1048654,1000250,20230713
1356,6B14E527672ECF82E5B8870A04484087,2100550,34,2023-07-13 18:30:33,84067610,0.0,0.0,2023-07-13 18:30:34,220730914,118.91956,32.117352,1,20645,1000250,20230713
1357,73DA85623E7FFD4CF4051D853EA1A5E8,1000250,32,2023-07-13 18:39:54,84866887,118.73732,31.98334,2023-07-13 18:39:55,230644249,118.7363411,31.9857911,1,20955,1000250,20230713
1358,3CBAE3CC06AB8704C1535CF9240D7583,1000250,32,2023-07-13 18:59:44,83905343,118.850411,31.936851,2023-07-13 18:59:45,84379470,118.84632,31.93526,1,21003,1000250,20230713
1359,D536E5EFE48E5FB2EF26450D79ECBC19,2100210,31,2023-07-13 21:51:23,230769190,118.70585,31.956871,2023-07-13 21:51:24,83936546,118.74338,31.972769,1,21000,1000250,20230713
1360,A2C6C04A78C4749B04AF133B98FFD145,1000512,32,2023-07-14 05:57:31,84222276,118.772511,32.05836,2023-07-14 05:57:32,84001603,118.7723911,32.0548111,1,20767,1000250,20230714
1361,17724FA498D9ECB49589DCB81A8F9943,1000250,32,2023-07-14 09:03:56,84103470,118.7270611,31.9818511,2023-07-14 09:03:57,230648135,118.734411,31.980111,1,21000,1000250,20230714
1362,444E9E2B500D07882A22133A5EB3AEE2,1000250,32,2023-07-14 09:06:48,230759502,118.779211,32.088951,2023-07-14 09:06:49,180093797,118.779211,32.088951,1,20497,1000250,20230714
1363,E5C662AD7128F66693998FA8A1FF89BF,1000250,32,2023-07-14 11:58:09,43173167139,0.0,0.0,2023-07-14 11:58:10,43174027304,0.0,0.0,1,1048616,1000250,20230714
1364,1C1602F02A731C03FC856F85BC86DC27,1000250,32,2023-07-14 12:05:46,180222299,118.74551,31.985458,2023-07-14 12:05:47,43094085657,118.73657,31.997171,1,20769,1000250,20230714
1365,88ED0CB8CB124FD8C62B502AA7DB1524,1000250,32,2023-07-15 03:34:04,230267933,118.614142,32.044357,2023-07-15 03:34:05,178085563,118.623001,32.045821,1,21001,1000250,20230715
1366,B41F794135775561C9BEDCE7976BFAD5,1000250,32,2023-07-15 06:09:38,161265594,119.05908,32.17192,2023-07-15 06:09:39,219050538,119.05486,32.17931,1,20994,1000250,20230715
1367,1CE28B822D5B5AC26BE0599FEEA60902,2100210,31,2023-07-15 06:47:55,83940897,118.776826,32.029502,2023-07-15 06:47:56,9668049,118.78247,32.029156,1,20638,1000250,20230715
1368,24E50595AB87A3C7E57F850CD943D7B8,1000250,32,2023-07-15 10:31:11,231139887,118.82229,31.869349,2023-07-15 10:31:12,230591792,118.82251,31.868896,1,20990,1000250,20230715
1369,2FD7B187551471A4BC5E8CA9760F0564,2100210,31,2023-07-15 16:31:10,84084011,118.795182,31.99799,2023-07-15 16:31:11,230729816,118.790301,32.007971,1,20774,1000250,20230715
1370,C3E2C46BE1ED5C21D72432B506731B85,1000250,32,2023-07-15 17:42:37,84075554,118.869105,31.942035,2023-07-15 17:42:38,230724406,118.87501,31.942823,1,20958,1000250,20230715
1371,5EE75810973A0B460C5E8D91D4A2211E,2100210,31,2023-07-16 06:35:38,9688778,118.97925,32.13245,2023-07-16 06:35:39,113927275,0.0,0.0,1,20994,1000250,20230716
1372,E198D497AB59A7F8DA11E89656B6E097,2100755,44,2023-07-16 16:00:03,161090734,118.471247,32.051733,2023-07-16 16:00:04,84327705,118.48506,32.048176,1,21015,1000250,20230716
1373,4D9C93759A1DD6F9D8AD291B44A3106C,1000250,32,2023-07-16 16:29:43,4294967317,0.0,0.0,2023-07-16 16:29:44,84321339,118.8135,32.12217,1,20496,1000250,20230716
1374,815D2A2C972A30E458CF17BEFE93FD7C,1000250,32,2023-07-16 17:29:28,83946011,118.79381,31.973015,2023-07-16 17:29:29,230929943,118.792816,31.977818,1,20504,1000250,20230716
1375,3F04B6CF46D803805F9C7B41B1D21DF5,1000250,32,2023-07-11 06:09:14,9807030,119.11265,32.230648,2023-07-11 06:09:24,219050296,119.055176,32.188133,10,20994,1000250,20230711
1376,DB782644EFDE32D1ECA48CA6F8B768CD,2100701,36,2023-07-11 16:29:00,43173912602,0.0,0.0,2023-07-11 16:29:10,42955640857,118.792984,31.970778,10,1048671,1000250,20230711
1377,380D35354BE674871C4F1CEA929F25AC,1000523,32,2023-07-13 09:48:51,113962204,118.78824,31.943062,2023-07-13 09:49:01,180105826,118.79063,31.941397,10,20969,1000250,20230713
1378,49639695474F6D854B88E6D5CC680755,1000519,32,2023-07-13 19:33:43,84581432,118.98379,32.12275,2023-07-13 19:33:53,84854565,118.98379,32.12275,10,20957,1000250,20230713
1379,2AB169498C94EE4ADE5AF6D4FB610089,1000250,32,2023-07-13 15:29:44,9245872,118.50196,31.868904,2023-07-13 15:31:25,231085592,118.506905,31.90059,101,21015,1000250,20230713
1380,C4CC42275D97CE612C8547459BDB01EA,1000250,32,2023-07-15 20:15:03,161346773,118.98857,32.14276,2023-07-15 20:16:45,161346748,118.98872,32.142864,102,20994,1000250,20230715
1381,943B3408E66C918BA2F23A4CD5F48D47,2100210,31,2023-07-14 03:57:51,230839367,118.76612,32.069035,2023-07-14 04:15:28,180152413,118.757911,32.0784211,1057,20961,1000250,20230714
1382,CF08B8B2FFE65D890DE207829B1FD5D8,1000250,32,2023-07-11 19:27:05,87386946,118.77984,32.060997,2023-07-11 19:28:53,230939681,118.7789,32.04376,108,25311,1000250,20230711
1383,C910E5FC6B8E4E7969120EC179FEE0DE,1000250,32,2023-07-15 12:18:27,9971776,118.7447511,32.0090611,2023-07-15 12:20:16,113883224,118.7303211,31.9907411,109,20769,1000250,20230715
1384,F1B0DE08BAAED12BAB7559E66B8C1F9B,1000250,32,2023-07-10 13:32:07,230710341,118.81576,32.13416,2023-07-10 13:32:18,230764578,118.819405,32.134182,11,20637,1000250,20230710
1385,63F2B4F2FF13707B8A899BDA95EFD9EA,1000250,32,2023-07-10 17:10:33,160961988,118.75429,32.097153,2023-07-10 17:10:44,114046934,118.719931,32.04346,11,20970,1000250,20230710
1386,F1855276A6D13857C897E7DEB439A31A,2100551,34,2023-07-13 05:04:47,161216693,118.87836,32.006,2023-07-13 05:04:58,84048966,118.86191,32.006607,11,20504,1000250,20230713
1387,49D88E582F321791EB7ED376E8AF15C1,1000250,32,2023-07-16 17:03:22,113510882,118.702289,32.139569,2023-07-16 17:03:33,220813591,118.703995,32.143151,11,20962,1000250,20230716
1388,41B5BF793CE9F5333876563DDBDC74CC,1000513,32,2023-07-14 07:39:50,42958544926,118.822876,32.023975,2023-07-14 07:41:45,42958544927,118.822876,32.023975,115,1048599,1000250,20230714
1389,26D10A82B2B6676ED4102CEE7585495F,2100335,13,2023-07-10 15:11:34,230579007,118.79272,32.032944,2023-07-10 15:13:31,87400270,118.79446,31.972996,117,25310,1000250,20230710
1390,9550A01F599F49D4D83A6F3B2C405662,1000250,32,2023-07-15 11:45:54,83922744,118.78697,31.92201,2023-07-15 11:47:53,113683928,118.782745,31.922998,119,20990,1000250,20230715
1391,283DE838805278475016CC32EB857AA2,2100210,31,2023-07-11 17:48:12,84467479,118.73363,31.99495,2023-07-11 17:48:24,180222298,118.74551,31.985458,12,20769,1000250,20230711
1392,7F39E05A7CA1DF4C9E4CBCA23AD03582,1000250,32,2023-07-11 18:16:31,231056191,118.74277,32.08864,2023-07-11 18:16:43,178228679,118.736051,32.087491,12,20493,1000250,20230711
